,cluster,complex,overlap_genes,overlap_fraction,raw_p_value,complex_size,overlap_size,cluster_size
1122,96,CCT3,"['TCP1', 'CCT6A', 'PSMG1']",0.030612244897959183,0.0017163378819432624,11,3,98
1123,96,SLA,"['TTLL12', 'SLA']",0.02040816326530612,0.001556157066148265,3,2,98
1124,96,TUBA1B,"['TUBB', 'TUBA1B']",0.02040816326530612,0.02529060818061739,11,2,98
1125,96,CCT8,"['TCP1', 'CCT6A']",0.02040816326530612,0.01346766586219806,8,2,98
1126,96,E2F3,"['TFDP1', 'HCFC1']",0.02040816326530612,0.03481172787162497,13,2,98
1127,96,MSL2,"['HCFC1', 'OGT']",0.02040816326530612,0.017057382346729842,9,2,98
1128,96,HSPE1,"['HSPE1', 'HSPD1']",0.02040816326530612,0.0030654947135490508,4,2,98
1129,96,YPEL5,"['WDR26', 'YPEL5']",0.02040816326530612,0.00503243366888972,5,2,98
1130,96,CDC37,"['TCP1', 'HSP90AA1']",0.02040816326530612,0.03481172787162497,13,2,98
1131,96,CHCHD2,"['BCL2L1', 'ALYREF']",0.02040816326530612,0.0571983149807814,17,2,98
1132,96,CNOT7,"['BTG1', 'BTG2']",0.02040816326530612,0.04548861716822296,15,2,98
1133,96,RBMX,"['RBMX', 'OGT']",0.02040816326530612,0.0005266554354874238,2,2,98
1134,73,EIF3C,"['EIF3A', 'EIF1']",0.02040816326530612,0.029898660449475735,12,2,98
1135,73,TSPAN3,"['ADGRG5', 'TSPAN3']",0.02040816326530612,0.017057382346729842,9,2,98
1136,73,TOPORS,"['MTDH', 'UBE2D3']",0.02040816326530612,0.02529060818061739,11,2,98
1137,73,CCL3L1,"['CCR4', 'FGFBP2']",0.02040816326530612,0.040013594582753186,14,2,98
1138,73,ZNF655,"['TLK1', 'EVL']",0.02040816326530612,0.040013594582753186,14,2,98
1139,73,EIF4A2,"['EIF4A2', 'EIF4G2']",0.02040816326530612,0.010253916969668063,7,2,98
1140,73,OGT,"['EEF1G', 'ASXL1']",0.02040816326530612,0.20958926345268164,37,2,98
1141,73,RNF13,"['UBE2D3', 'TSPAN3']",0.02040816326530612,0.017057382346729842,9,2,98
1142,73,EEF1A1,"['EEF1G', 'EEF1B2']",0.02040816326530612,0.0030654947135490508,4,2,98
1143,73,EEF1A2,"['EEF1G', 'EEF1B2']",0.02040816326530612,0.00503243366888972,5,2,98
1144,73,RING1,"['BMI1', 'RYBP', 'UBE2D3']",0.030612244897959183,0.008816867960703594,19,3,98
1145,73,CDK9,"['EEF1G', 'EEF1B2']",0.02040816326530612,0.2266729215921038,39,2,98
1146,73,EEF1G,"['EEF1G', 'EEF1B2']",0.02040816326530612,0.040013594582753186,14,2,98
1147,73,IL16,"['IL16', 'ANXA6']",0.02040816326530612,0.001556157066148265,3,2,98
1148,73,EEF1A1P5,"['EEF1G', 'EEF1B2']",0.02040816326530612,0.00503243366888972,5,2,98
1149,73,FAM174A,"['SERP1', 'TMEM243']",0.02040816326530612,0.08326685309114863,21,2,98
1150,73,ARF6,"['UBE2R2', 'ARF6']",0.02040816326530612,0.06340441194724844,18,2,98
1151,73,EIF3I,"['EIF3A', 'EIF4A2']",0.02040816326530612,0.0074354917469861784,6,2,98
1152,73,RNF2,"['BMI1', 'RYBP']",0.02040816326530612,0.0571983149807814,17,2,98
1153,73,POLR3A,"['EEF1G', 'POLR1D']",0.02040816326530612,0.07645147514214128,20,2,98
1154,73,EIF4G2,"['EIF4A2', 'EIF4G2']",0.02040816326530612,0.00503243366888972,5,2,98
1155,73,PALLD,"['CLIC4', 'PALLD']",0.02040816326530612,0.017057382346729842,9,2,98
1156,73,TOMM7,"['MICOS10', 'TOMM7']",0.02040816326530612,0.017057382346729842,9,2,98
1157,73,EIF3CL,"['EIF3A', 'EIF5']",0.02040816326530612,0.021004377217222096,10,2,98
1158,73,CCL22,"['CCR5', 'CCR4']",0.02040816326530612,0.00503243366888972,5,2,98
