variable,baseMean,log_fc,lfcSE,stat,p_value,adj_p_value,contrast,zscore
HPS1,1188.4033901386026,-0.03046295108644097,0.08900961365461695,-0.342243380638029,0.7321677411304948,0.974324602553225,Th2_vs_Th1,-0.342243380638029
DCT,2.577871085873124,-0.49955483344224655,1.4599100874822581,-0.34218191772602397,0.7322139923501556,0.974324602553225,Th2_vs_Th1,-0.342181917726024
ULBP1,10.839068974150399,0.2492594950626825,0.7285719944330831,0.3421206098604387,0.7322601278654963,0.974324602553225,Th2_vs_Th1,0.34212060986043863
PRPF6,1282.7715046023063,-0.0399013357839769,0.1166637860837964,-0.34201989429107726,0.7323359206439775,0.974324602553225,Th2_vs_Th1,-0.34201989429107726
FAM210A,88.97837393790272,0.06900736339434248,0.20189621695459406,0.3417962180532687,0.7325042559274382,0.974324602553225,Th2_vs_Th1,0.3417962180532687
BRSK2,10.985049974770295,0.1715781339698614,0.502054509786417,0.34175200227332647,0.7325375335645682,0.974324602553225,Th2_vs_Th1,0.3417520022733265
SLC37A4,127.57658999739625,-0.055880770361771887,0.163523195564822,-0.34172993114986105,0.7325541449001184,0.974324602553225,Th2_vs_Th1,-0.34172993114986105
ANKRD33B,34.46274709155606,-0.16702070037110192,0.48902267508191855,-0.34153978717474287,0.7326972576823736,0.974324602553225,Th2_vs_Th1,-0.3415397871747429
CCNA2,34.21226794635117,0.12339532816376626,0.3613615772767165,0.34147329412743566,0.7327473061895646,0.974324602553225,Th2_vs_Th1,0.34147329412743566
XIAP,645.702560819553,0.05585160617676314,0.16364098562585017,0.34130573073216885,0.7328734341569316,0.974324602553225,Th2_vs_Th1,0.3413057307321689
SCNN1A,15.476584217514407,-0.14548567020778802,0.4262843182087966,-0.34128787758157286,0.7328868729682783,0.974324602553225,Th2_vs_Th1,-0.34128787758157286
ALOXE3,15.184593623428416,-0.20298517554233853,0.5948454102684627,-0.3412402147487837,0.7329227511722722,0.974324602553225,Th2_vs_Th1,-0.34124021474878363
ITGB3BP,66.1168919798639,-0.08848454546307144,0.2593096781607389,-0.3412311722828267,0.7329295579556339,0.974324602553225,Th2_vs_Th1,-0.3412311722828267
PA2G4,585.5442491382756,0.03566148671580565,0.10455520897342788,0.3410780492521307,0.733044825642201,0.974324602553225,Th2_vs_Th1,0.3410780492521307
THSD1,15.340766537675872,-0.15678256152365228,0.4600077237675802,-0.3408259327464401,0.7332346265786001,0.974324602553225,Th2_vs_Th1,-0.3408259327464401
CSNK2A1,645.721121308388,-0.031339056119752656,0.09196445792831456,-0.34077356432830996,0.7332740531549333,0.974324602553225,Th2_vs_Th1,-0.34077356432830996
DDAH2,51.46973387713702,0.11930706975114617,0.3501129646544674,0.34076735738390157,0.7332787262197074,0.974324602553225,Th2_vs_Th1,0.3407673573839015
PRMT9,419.23313281766275,-0.05248713820455955,0.15406289815529048,-0.34068642634292257,0.7333396582317447,0.974324602553225,Th2_vs_Th1,-0.34068642634292257
TNRC6B,1427.9669479396528,-0.04970554589220072,0.1459530445245714,-0.3405584724464773,0.7334359966165267,0.974324602553225,Th2_vs_Th1,-0.3405584724464773
SLC2A14,8.549409513300477,0.17789846492720185,0.5226634040841381,0.34036908560478407,0.7335785964811055,0.974324602553225,Th2_vs_Th1,0.34036908560478407
PROB1,15.17767751570777,-0.21685547802028327,0.6374557522515172,-0.34018906764013307,0.7337141505198441,0.974324602553225,Th2_vs_Th1,-0.340189067640133
POLDIP3,1419.8267547474459,0.02663581639996292,0.0783005598467622,0.34017402240916844,0.7337254799974533,0.974324602553225,Th2_vs_Th1,0.3401740224091685
SPATA6,11.828549914372735,-0.16085303995374473,0.47286968475937496,-0.34016356966422284,0.7337333512394227,0.974324602553225,Th2_vs_Th1,-0.3401635696642228
KIRREL2,5.077047150864178,-0.3665905457029436,1.0785687966273607,-0.33988610355617255,0.7339423020759441,0.974324602553225,Th2_vs_Th1,-0.3398861035561726
TUFM,1269.8895652695185,0.026529365495142253,0.07805652103585786,0.33987378816121083,0.7339515768621829,0.974324602553225,Th2_vs_Th1,0.33987378816121083
C14orf28,106.90932638802202,0.07445950060517138,0.2190844426247781,0.3398666729280125,0.7339569353979885,0.974324602553225,Th2_vs_Th1,0.3398666729280125
GDF11,99.05942525896653,0.0758948682031875,0.2233239732323686,0.33984201115846563,0.7339755084629971,0.974324602553225,Th2_vs_Th1,0.3398420111584657
ZFYVE21,83.5318847162617,-0.07566007951926755,0.22271599579419815,-0.3397155163887808,0.7340707755894913,0.974324602553225,Th2_vs_Th1,-0.3397155163887808
ABCG1,826.8945569047233,-0.09068139160268397,0.267043137338809,-0.33957581724945296,0.7341759920926915,0.974324602553225,Th2_vs_Th1,-0.3395758172494529
KDM8,79.9682137828125,-0.07704101503228966,0.22687806258038837,-0.3395701380559532,0.7341802695680966,0.974324602553225,Th2_vs_Th1,-0.33957013805595315
AHNAK,24199.522685668464,-0.12658901014046667,0.3731231077871378,-0.33926874937127766,0.7344072824144077,0.974324602553225,Th2_vs_Th1,-0.33926874937127766
RBM41,110.63015499042575,0.06092827393395456,0.17963128680273596,0.33918519996387714,0.7344702178481224,0.974324602553225,Th2_vs_Th1,0.33918519996387714
MT1X,219.1373938752376,0.08695648501462164,0.256589255944499,0.3388937104733278,0.7346898026985784,0.974324602553225,Th2_vs_Th1,0.3388937104733278
RARA,1684.4792618172073,0.11209268275608308,0.330863210788615,0.3387885963172192,0.7347689926127148,0.974324602553225,Th2_vs_Th1,0.33878859631721914
SLAIN2,847.7450743869888,-0.04575991021564928,0.13509697666635595,-0.33871898057838,0.7348214406155755,0.974324602553225,Th2_vs_Th1,-0.33871898057838
NFYB,176.78047977471135,-0.052422937140437866,0.15478095166548542,-0.3386911411020071,0.7348424150254039,0.974324602553225,Th2_vs_Th1,-0.3386911411020071
DCUN1D2,144.08704132288116,0.052988022872080896,0.15645781918298057,0.3386728969429795,0.7348561603792905,0.974324602553225,Th2_vs_Th1,0.3386728969429795
RBBP6,3383.751841456314,0.03311548407892568,0.09779470390782138,0.33862246886231623,0.7348941539022451,0.974324602553225,Th2_vs_Th1,0.3386224688623162
STOML2,298.15439306014554,-0.0447551645477332,0.1322313659170094,-0.3384610318237375,0.7350157881534154,0.974324602553225,Th2_vs_Th1,-0.3384610318237375
POLR2G,431.3026795582543,-0.040675668016992635,0.12021938827801522,-0.3383453251561011,0.7351029710832051,0.974324602553225,Th2_vs_Th1,-0.33834532515610116
FOXO4,558.4853697328061,0.05848458444199042,0.17291532370043355,0.33822672965243844,0.7351923342419555,0.974324602553225,Th2_vs_Th1,0.33822672965243844
CNST,1429.4644617828164,0.029528484995028498,0.08730510035488906,0.33822176339065296,0.7351960764589989,0.974324602553225,Th2_vs_Th1,0.33822176339065296
PHKG2,337.247020264588,0.038948224428101356,0.1151874479784436,0.33812906798134984,0.7352659261938985,0.974324602553225,Th2_vs_Th1,0.33812906798134984
TTPAL,367.5990268730138,-0.054087971925331824,0.15999617352491277,-0.3380579093468749,0.7353195485845423,0.974324602553225,Th2_vs_Th1,-0.33805790934687485
ZNF514,112.09945225521237,-0.07268940497252639,0.21503335965100923,-0.3380378053456378,0.7353346984148668,0.974324602553225,Th2_vs_Th1,-0.3380378053456378
MLF2,892.8023248912341,0.032338751286438594,0.0957034673117311,0.3379057435934151,0.7354342191304792,0.974324602553225,Th2_vs_Th1,0.33790574359341513
BRD7,717.8035236765262,-0.02902897270181826,0.08594667255263916,-0.3377556319476951,0.7355473474993628,0.974324602553225,Th2_vs_Th1,-0.3377556319476951
BLZF1,213.12904599875174,0.06859938890450053,0.20319691376562452,0.33760054536864575,0.7356642311424209,0.974324602553225,Th2_vs_Th1,0.3376005453686458
KCNH4,3.977884923486679,0.3548983771248755,1.051465926228028,0.3375272258208297,0.7357194917997381,0.974324602553225,Th2_vs_Th1,0.3375272258208297
MYH11,133.16749280068694,-0.0498038834671752,0.14758133116431113,-0.33746736849612474,0.7357646070459707,0.974324602553225,Th2_vs_Th1,-0.33746736849612474
EBNA1BP2,163.13778214821264,-0.05922365633381893,0.17552850359666197,-0.3374019325653568,0.7358139280030311,0.974324602553225,Th2_vs_Th1,-0.3374019325653568
NFKBIL1,65.10066827540453,0.07114840303333846,0.21097419767338407,0.3372374622961505,0.7359378988182521,0.974324602553225,Th2_vs_Th1,0.3372374622961505
TUBGCP3,546.9717819341574,-0.044684602782714765,0.1325101724931581,-0.3372163958583781,0.7359537783154654,0.974324602553225,Th2_vs_Th1,-0.3372163958583781
MITD1,268.79038807862213,0.057345489666944846,0.17005970199413087,0.3372079863395501,0.7359601172891409,0.974324602553225,Th2_vs_Th1,0.3372079863395501
MANEAL,7.930551111290387,0.1595817656606486,0.47362538783169017,0.33693667983304637,0.7361646338527482,0.9743764450633494,Th2_vs_Th1,0.33693667983304637
HKDC1,66.82518661408264,-0.142834557822051,0.4239359223309527,-0.33692487543092614,0.736173532684425,0.9743764450633494,Th2_vs_Th1,-0.33692487543092614
C9orf131,13.815216255511956,-0.1597068094235911,0.4741255118878341,-0.33684500289318675,0.7362337460894162,0.9743764450633494,Th2_vs_Th1,-0.33684500289318675
FOXA1,3.4186259674916717,0.6510095192647958,1.9369231489860823,0.3361049815557104,0.7367917019950707,0.974463649542006,Th2_vs_Th1,0.33610498155571045
TSHR,46.27986109919482,-0.274276031381959,0.8161094079051061,-0.3360775267693651,0.7368124048270286,0.974463649542006,Th2_vs_Th1,-0.3360775267693651
TMA16,48.843311983196294,-0.08454988845013829,0.2517743337545501,-0.3358161540507315,0.737009507728414,0.974463649542006,Th2_vs_Th1,-0.3358161540507315
CECR5,194.06991825622842,0.060709042634020806,0.18084021530305394,0.3357054321810221,0.7370930090425892,0.974463649542006,Th2_vs_Th1,0.33570543218102206
HDAC5,839.9057873382634,-0.053219085744450514,0.15853900685958108,-0.33568449051523935,0.7371088026276118,0.974463649542006,Th2_vs_Th1,-0.33568449051523935
RGS6,2.8386945094776252,0.5883235493277986,1.7533044530413753,0.3355512776501886,0.737209270430063,0.974463649542006,Th2_vs_Th1,0.3355512776501886
TMED2,1257.9403505625799,0.028712196061656453,0.08562160886968015,0.3353381983905217,0.7373699819999804,0.974463649542006,Th2_vs_Th1,0.3353381983905217
ACADM,101.1452695763631,-0.09468313002345012,0.2824184332472576,-0.335258321968506,0.7374302304533021,0.974463649542006,Th2_vs_Th1,-0.335258321968506
SRRT,2659.415549913351,-0.03068694654930169,0.09155648691787502,-0.3351695503217318,0.7374971902079156,0.974463649542006,Th2_vs_Th1,-0.3351695503217318
KIF23,31.422665696006415,0.16912913824757314,0.504619923380741,0.3351614361844438,0.7375033107372049,0.974463649542006,Th2_vs_Th1,0.3351614361844438
STRADB,55.57851162786811,-0.07945090784975173,0.23711953094816365,-0.3350669071082144,0.7375746156597647,0.974463649542006,Th2_vs_Th1,-0.3350669071082144
RINL,355.7058681705892,0.05016694794879637,0.14976851743216288,0.334963240665845,0.7376528156526806,0.974463649542006,Th2_vs_Th1,0.334963240665845
ZNF326,649.193348139433,-0.0353075337083487,0.10542136832709875,-0.33491818849094596,0.7376868012649489,0.974463649542006,Th2_vs_Th1,-0.33491818849094596
ABCF1,1766.5573086988668,0.075231491747254,0.2246813759756456,0.3348363495664578,0.737748538685215,0.974463649542006,Th2_vs_Th1,0.3348363495664578
RPP14,43.19306354874165,0.08827079418283963,0.2636553844529315,0.3347960989531696,0.7377789034516076,0.974463649542006,Th2_vs_Th1,0.3347960989531696
VKORC1L1,79.62837506444544,0.09974821020197051,0.2979402001218257,0.3347927206908774,0.7377814520064281,0.974463649542006,Th2_vs_Th1,0.3347927206908774
DUSP28,148.93271357572397,0.056101391664936245,0.1676039789034605,0.33472589393149504,0.7378318665824555,0.974463649542006,Th2_vs_Th1,0.33472589393149504
ARPC4,926.6724849665516,0.04523706608316447,0.13519764950125965,0.3345995011750777,0.737927221247797,0.974463649542006,Th2_vs_Th1,0.3345995011750777
TTC8,14.080459806269918,-0.14349704330875648,0.4290196760775282,-0.3344766016811432,0.7380199443532921,0.974463649542006,Th2_vs_Th1,-0.3344766016811432
C2,8.440554179355852,0.20311181163892794,0.6073173910598615,0.33444096057329575,0.7380468349590068,0.974463649542006,Th2_vs_Th1,0.3344409605732957
KATNBL1,107.93600529677609,-0.05905152848760921,0.17659233613026662,-0.3343946276584096,0.7380817928292792,0.974463649542006,Th2_vs_Th1,-0.33439462765840955
CSF2RB,267.97669318401375,0.18965038291090333,0.5672243002008704,0.3343481279693812,0.7381168770740628,0.974463649542006,Th2_vs_Th1,0.3343481279693812
UBXN2B,190.16328277802683,0.05492472616435218,0.1642761121763624,0.3343439617403806,0.7381200205410245,0.974463649542006,Th2_vs_Th1,0.33434396174038056
SLC35E2B,1629.5169348653042,-0.03582067038259595,0.10716077592212073,-0.3342703528819974,0.7381755599803245,0.974463649542006,Th2_vs_Th1,-0.3342703528819974
ZNF669,92.6528647140208,-0.0772944563628819,0.23144132824649116,-0.3339699825804718,0.7384022098840645,0.974659645381115,Th2_vs_Th1,-0.3339699825804718
SLC39A7,387.9637697500536,-0.0579856337070799,0.17376757100895707,-0.3336965198419615,0.7386085759679633,0.9748288287733006,Th2_vs_Th1,-0.3336965198419615
SPTLC1,460.81770704970984,0.04095922775749892,0.12280253221776938,0.3335373222179548,0.7387287216315821,0.9748841931386615,Th2_vs_Th1,0.3335373222179548
ZNF286B,24.41721993753647,0.11954993598549024,0.35862576061605766,0.33335568471189553,0.738865810355603,0.9749369473968708,Th2_vs_Th1,0.33335568471189553
AMIGO1,214.58566023334964,0.08814116706112664,0.26448135600261197,0.3332604172683392,0.7389377156322179,0.9749369473968708,Th2_vs_Th1,0.3332604172683392
RIBC1,8.808936378684214,-0.18260008827906726,0.5483972339265002,-0.3329704764768025,0.7391565691043341,0.9749369473968708,Th2_vs_Th1,-0.33297047647680245
SCMH1,246.97510476223272,-0.03582399759762292,0.1076728147805139,-0.3327116289348291,0.7393519705834071,0.9749369473968708,Th2_vs_Th1,-0.3327116289348291
MSS51,38.51016528567648,0.09857726181073558,0.29632921647929517,0.3326612980722516,0.7393899668141883,0.9749369473968708,Th2_vs_Th1,0.3326612980722516
FOSB,9304.246964622229,-0.1126390479934058,0.3387020080527345,-0.33256090993079784,0.7394657546392873,0.9749369473968708,Th2_vs_Th1,-0.33256090993079784
TMPO,1560.4472631295357,0.040873489713235484,0.12295003972150861,0.3324398251990574,0.7395571706799307,0.9749369473968708,Th2_vs_Th1,0.33243982519905735
C15orf40,94.02697223237767,-0.06288071132796409,0.18916779436632297,-0.3324070650535564,0.7395819044291034,0.9749369473968708,Th2_vs_Th1,-0.3324070650535564
PCBP2,4588.572404560818,0.027375744031974788,0.08236559317923685,0.33236868667238356,0.7396108802612434,0.9749369473968708,Th2_vs_Th1,0.3323686866723836
KPNA3,937.1519519823194,0.03527019868776313,0.10612475063523891,0.3323465871688145,0.7396275656430182,0.9749369473968708,Th2_vs_Th1,0.3323465871688145
GIPR,54.32552025045394,0.1145488729171496,0.344787529566178,0.3322303247489213,0.7397153471379389,0.9749369473968708,Th2_vs_Th1,0.3322303247489213
CACTIN,405.57060019061475,0.04399012851224879,0.1324243637394698,0.3321905974854783,0.7397453431499736,0.9749369473968708,Th2_vs_Th1,0.33219059748547836
VSIG10,8.685130226169857,-0.20329765483601417,0.6122373622160925,-0.3320569233150772,0.7398462765431013,0.9749369473968708,Th2_vs_Th1,-0.3320569233150772
URM1,584.2293130384812,0.04006331917213647,0.12069418872065411,0.33194074707990084,0.7399340014044122,0.9749369473968708,Th2_vs_Th1,0.3319407470799009
THEM4,504.603737530944,-0.04214241741011353,0.12699367238388948,-0.3318465921886337,0.7400051003956423,0.9749369473968708,Th2_vs_Th1,-0.3318465921886337
AGBL2,38.862481390091396,-0.12317265414295067,0.371276376392334,-0.331754622633981,0.740074551322868,0.9749369473968708,Th2_vs_Th1,-0.33175462263398103
MEA1,157.50530019799675,0.05566830663285336,0.16784532459957868,0.33166432705622767,0.740142740205861,0.9749369473968708,Th2_vs_Th1,0.33166432705622767
MYNN,496.03279745228326,0.04036475126649198,0.12171994579766543,0.33161985902943253,0.7401763220591466,0.9749369473968708,Th2_vs_Th1,0.33161985902943253
GVQW1,40.59211065483556,0.09171543030732934,0.27674370228806106,0.33140927706410184,0.74033535838691,0.975043409360829,Th2_vs_Th1,0.33140927706410184
RPS24,6916.633216571325,0.027193829429960997,0.08214727217597775,0.33103752211888127,0.7406161433329668,0.9752865357578477,Th2_vs_Th1,0.33103752211888127
POLR2J2,52.861285394587,-0.09580538345854687,0.28947921940620297,-0.33095772351144437,0.7406764193916181,0.9752865357578477,Th2_vs_Th1,-0.3309577235114444
LAMP1,2198.847275770917,-0.028839749985156416,0.08722872254876712,-0.33062217515604364,0.7409298940175998,0.9755172656793132,Th2_vs_Th1,-0.33062217515604364
TMEM161B,399.47248415241535,-0.05004452301206483,0.15153712029588076,-0.3302459682112963,0.7412141157499327,0.9755727991396567,Th2_vs_Th1,-0.33024596821129637
C11orf84,152.12941232215644,0.052981889802524364,0.16045534450701107,0.3301971022860465,0.7412510362090317,0.9755727991396567,Th2_vs_Th1,0.3301971022860465
PPP2R5E,882.2237530012359,-0.028920647166976735,0.08759931029935658,-0.33014697339676613,0.741288911514699,0.9755727991396567,Th2_vs_Th1,-0.3301469733967661
CDK5RAP3,2137.2311751225543,0.02941514371055902,0.08913742139531182,0.3299976962549436,0.7414017028322364,0.9755727991396567,Th2_vs_Th1,0.3299976962549436
FLOT2,1497.8893126950486,-0.03353366335513044,0.10168499096633145,-0.3297798724910508,0.7415662968023331,0.9755727991396567,Th2_vs_Th1,-0.3297798724910508
C7orf73,226.0443111509831,0.0473014709299904,0.14344670797967238,0.3297494351469775,0.7415892970862911,0.9755727991396567,Th2_vs_Th1,0.3297494351469775
VAMP5,203.52689053983912,-0.057714626679527425,0.17502914800315006,-0.3297429447493438,0.7415942016501429,0.9755727991396567,Th2_vs_Th1,-0.3297429447493438
PREP,390.70634517849095,-0.03422812103449133,0.10380405718170038,-0.32973779603409764,0.7415980923595513,0.9755727991396567,Th2_vs_Th1,-0.32973779603409764
ANKHD1,300.7650327971649,-0.03292757830963985,0.09990002457427367,-0.3296053074056939,0.7416982117921237,0.9755750099980556,Th2_vs_Th1,-0.3296053074056939
ING4,195.98655990528198,-0.053406144855381185,0.16214599436771554,-0.32937073199764927,0.7418754872130173,0.9755750099980556,Th2_vs_Th1,-0.32937073199764927
ARHGAP11B,56.04025967073989,-0.09243721193633268,0.2806822701078308,-0.3293304272507869,0.7419059480551823,0.9755750099980556,Th2_vs_Th1,-0.3293304272507869
KDM6A,1370.4747099455647,-0.02765842099442091,0.08398610722562655,-0.32932138312015413,0.7419127833313198,0.9755750099980556,Th2_vs_Th1,-0.3293213831201542
CCR1,4.807537534973415,-0.6723698084250505,2.0425572271373595,-0.3291804016514023,0.7420193354269076,0.9756122183892909,Th2_vs_Th1,-0.3291804016514022
CDNF,15.99938291877029,0.13309212061923753,0.40462253831706657,0.32892908331998333,0.742209291057459,0.9756941790536472,Th2_vs_Th1,0.32892908331998333
