gene_id,gene_name,gene_biotype,Donor10_NTC_cpm,Donor10_NTC_count,Donor10_CYB5R4_cpm,Donor10_CYB5R4_count,Donor10_SGF29_cpm,Donor10_SGF29_count,Donor10_ATP2A2_cpm,Donor10_ATP2A2_count,Donor10_KDM1A_cpm,Donor10_KDM1A_count
ENSG00000124145,SDC4,protein_coding,243.2036874,2607.5,249.3226514,2611,500.4545854,4323,749.0001038,2268.5,324.0925254,2940.5
ENSG00000124151,NCOA3,protein_coding,237.8406147,2550,217.7634265,2280.5,129.4259141,1118,115.8911335,351,146.0372713,1325
ENSG00000124155,PIGT,protein_coding,33.48422772,359,30.07914025,315,43.18055988,373,39.29072619,119,40.78021914,370
ENSG00000124157,SEMG2,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000124159,MATN4,protein_coding,0.652895805,7,0.286468002,3,0.810359033,7,0.33017417,1,1.212384893,11
ENSG00000124160,NCOA5,protein_coding,66.22228881,710,60.96993984,638.5,57.47760852,496.5,51.50717047,156,47.50344446,431
ENSG00000124164,VAPB,protein_coding,23.59751981,253,25.01820554,262,28.82562844,249,23.77254021,72,24.90899872,226
ENSG00000124171,PARD6B,protein_coding,5.689520588,61,5.53838138,58,7.640528021,66,6.603483393,20,6.833442127,62
ENSG00000124172,ATP5F1E,protein_coding,773.7281645,8295.5,664.4625316,6958.5,888.0956169,7671.5,838.9725651,2541,775.1548142,7033
ENSG00000124177,CHD6,protein_coding,19.77341581,212,23.01292953,241,20.72203812,179,19.15010184,58,23.69661383,215
ENSG00000124181,PLCG1,protein_coding,23.64415523,253.5,23.68135487,248,23.78982588,205.5,16.3436214,49.5,25.68051638,233
ENSG00000124191,TOX2,protein_coding,0.839437464,9,1.050382675,11,3.357201706,29,14.52766346,44,0.661300851,6
ENSG00000124193,SRSF6,protein_coding,161.3818524,1730.25,145.8198524,1527.08,146.5395392,1265.83,134.0771268,406.08,142.2810824,1290.92
ENSG00000124194,GDAP1L1,protein_coding,0.186541659,2,0.190978668,2,0.231531152,2,0,0,0.110216808,1
ENSG00000124196,GTSF1L,protein_coding,0.093270829,1,0,0,0,0,0,0,0.110216808,1
ENSG00000124198,ARFGEF2,protein_coding,29.24040499,313.5,25.59114155,268,32.4143613,280,34.33811364,104,29.97897191,272
ENSG00000124201,ZNFX1,protein_coding,98.33077179,1054.25,98.64048216,1033,103.8417217,897,124.475662,377,98.5338268,894
ENSG00000124203,ZNF831,protein_coding,1.772145757,19,0.954893341,10,2.083780369,18,1.650870848,5,2.865637021,26
ENSG00000124205,EDN3,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000124207,CSE1L,protein_coding,73.217601,785,69.37300125,726.5,93.59646826,808.5,75.60988485,229,67.23225318,610
ENSG00000124208,PEDS1-UBE2V1,protein_coding,89.17064365,956.04,83.11105175,870.37,81.2674344,702,75.11462359,227.5,80.84402903,733.5
ENSG00000124209,RAB22A,protein_coding,42.81131065,459,41.06041368,430,48.3900108,418,36.64933283,111,41.22108638,374
ENSG00000124212,PTGIS,protein_coding,16.97529093,182,8.355316737,87.5,11.22926088,97,50.51664796,153,19.94924234,181
ENSG00000124214,STAU1,protein_coding,80.2129132,860,87.75469807,919,95.21718632,822.5,88.32159038,267.5,84.04031648,762.5
ENSG00000124215,CDH26,protein_coding,0.186541659,2,0,0,0.115765576,1,0,0,0.110216808,1
ENSG00000124216,SNAI1,protein_coding,0.559624976,6,0.381957337,4,1.273421337,11,1.981045018,6,0.661300851,6
ENSG00000124217,MOCS3,protein_coding,15.06323893,161.5,17.09259081,179,16.14929786,139.5,14.03240221,42.5,15.20991957,138
ENSG00000124222,STX16,protein_coding,65.0405474,697.33,62.38604667,653.33,64.00910232,552.92,71.64779481,217,71.21879515,646.17
ENSG00000124224,PPP4R1L,transcribed_unprocessed_pseudogene,0.279812488,3,0.381957337,4,0.57882788,5,0.495261254,1.5,0.606192447,5.5
ENSG00000124225,PMEPA1,protein_coding,1.492333269,16,2.578212022,27,4.399091891,38,3.631915866,11,1.653252127,15
ENSG00000124226,RNF114,protein_coding,68.50742412,734.5,61.68610985,646,70.96429813,613,71.64779481,217,55.65948829,505
ENSG00000124227,ANKRD60,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000124228,DDX27,protein_coding,58.94716412,632,67.1290019,703,58.34585034,504,48.86577711,148,57.97404127,526
ENSG00000124232,RBPJL,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000124233,SEMG1,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000124237,CIMIP1,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000124243,BCAS4,protein_coding,5.036624782,54,4.042063514,42.33,5.122626741,44.25,6.382266699,19.33,10.19505479,92.5
ENSG00000124249,KCNK15,protein_coding,0.466354147,5,0.668425339,7,1.041890185,9,0.990522509,3,1.102168085,10
ENSG00000124251,TP53TG5,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000124253,PCK1,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000124256,ZBP1,protein_coding,0.186541659,2,0.095489334,1,0.347296728,3,0,0,0.110216808,1
ENSG00000124257,NEURL2,protein_coding,0.652895805,7,0.190978668,2,0.926124609,8,0.660348339,2,0.220433617,2
ENSG00000124260,MAGEA10,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000124275,MTRR,protein_coding,39.26701914,421,38.00475498,398,36.23462531,313,33.6777653,102,32.84460893,298
ENSG00000124279,FASTKD3,protein_coding,20.0532283,215,18.90688816,198,17.71213314,153,16.50870848,50,16.31208766,148
ENSG00000124299,PEPD,protein_coding,25.7893843,276.5,15.75574013,165,19.8537963,171.5,19.15010184,58,19.3981583,176
ENSG00000124302,CHST8,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000124313,IQSEC2,protein_coding,0.093270829,1,0.381957337,4,0.694593456,6,0.33017417,1,0.551084042,5
ENSG00000124333,VAMP7,protein_coding,14.59688479,156.5,13.94144278,146,15.10740768,130.5,14.52766346,44,14.82416074,134.5
ENSG00000124334,IL9R,protein_coding,17.80633402,190.91,40.23252115,421.33,17.00827844,146.92,14.52766346,44,15.32895373,139.08
ENSG00000124343,XG,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000124356,STAMBP,protein_coding,36.46889426,391,41.44237101,434,50.70532232,438,47.8752546,145,43.75607297,397
ENSG00000124357,NAGK,protein_coding,45.00317514,482.5,40.77394567,427,50.39622823,435.33,47.37999334,143.5,61.50097914,558
ENSG00000124370,MCEE,protein_coding,9.140541272,98,6.588764055,69,9.492777238,82,6.273309223,19,5.84149085,53
ENSG00000124374,PAIP2B,protein_coding,0.932708293,10,0.429702004,4.5,1.157655761,10,1.320696679,4,0.771517659,7
ENSG00000124380,SNRNP27,protein_coding,69.20695534,742,75.62755263,792,73.27960966,633,75.44479776,228.5,69.60191457,631.5
ENSG00000124383,MPHOSPH10,protein_coding,58.43417456,626.5,83.2189547,871.5,72.46925062,626,62.40291806,189,60.39881106,548
ENSG00000124391,IL17C,protein_coding,0.093270829,1,0,0,0,0,0,0,0,0
ENSG00000124399,NDUFB4P12,processed_pseudogene,15.15650976,162.5,15.9467188,167,16.55447738,143,18.4897535,56,17.85512298,162
ENSG00000124406,ATP8A1,protein_coding,10.25979122,110,6.111317385,64,6.714403412,58,9.905225089,30,9.478645531,86
ENSG00000124422,USP22,protein_coding,107.4013599,1151.5,107.3300116,1124,123.0588074,1063,118.2023527,358,126.1982457,1145
ENSG00000124429,POF1B,protein_coding,0.093270829,1,0.095489334,1,0,0,0,0,0.110216808,1
ENSG00000124440,HIF3A,protein_coding,0,0,0,0,0,0,0,0,0.110216808,1
ENSG00000124444,ZNF576,protein_coding,14.17716605,152,18.95463283,198.5,19.96956187,172.5,10.56557343,32,15.65078681,142
ENSG00000124449,IRGC,protein_coding,0,0,0,0,0.115765576,1,0,0,0,0
ENSG00000124459,ZNF45,protein_coding,5.4097081,58,4.678977373,49,5.556747652,48,3.631915866,11,6.61300851,60
ENSG00000124466,LYPD3,protein_coding,0.373083317,4,0.095489334,1,1.157655761,10,1.981045018,6,0.771517659,7
ENSG00000124467,PSG8,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000124469,CEACAM8,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000124479,NDP,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000124486,USP9X,protein_coding,59.46015368,637.5,39.723563,416,63.20800454,546,79.07671363,239.5,66.57095233,604
ENSG00000124490,CRISP2,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000124491,F13A1,protein_coding,0,0,0,0,0.115765576,1,0,0,0,0
ENSG00000124493,GRM4,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000124496,TRERF1,protein_coding,7.181853856,77,5.633870714,59,10.53466742,91,9.24487675,28,4.40867234,40
ENSG00000124507,PACSIN1,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000124508,BTN2A2,protein_coding,4.476999807,48,5.251913377,55,7.872059173,68,8.584528411,26,12.12384893,110
ENSG00000124523,SIRT5,protein_coding,11.472312,123,8.880508074,93,10.07160512,87,10.8957476,33,10.47059681,95
ENSG00000124532,MRS2,protein_coding,32.69142567,350.5,36.95437231,387,26.91549644,232.5,28.72515276,87,28.27061138,256.5
ENSG00000124535,WRNIP1,protein_coding,65.28958051,700,61.68610985,646,56.49360112,488,56.45978301,171,59.40685978,539
ENSG00000124541,RRP36,protein_coding,60.20632032,645.5,70.18466059,735,63.20800454,546,63.39344057,192,58.24958329,528.5
ENSG00000124549,BTN2A3P,transcribed_unprocessed_pseudogene,0.046635415,0.5,0.063977854,0.67,0.03820264,0.33,0,0,0.165325213,1.5
ENSG00000124557,BTN1A1,protein_coding,0,0,0.190978668,2,0,0,0,0,0.110216808,1
ENSG00000124562,SNRPC,protein_coding,242.5274739,2600.25,219.0362993,2293.83,235.4185602,2033.58,206.2763125,624.75,236.2309922,2143.33
ENSG00000124564,SLC17A3,protein_coding,0,0,0,0,0,0,0,0,0.110216808,1
ENSG00000124568,SLC17A1,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000124570,SERPINB6,protein_coding,12.31174947,132,10.69480542,112,29.63598748,256,24.43288855,74,15.54057,141
ENSG00000124571,XPO5,protein_coding,40.57281075,435,41.82432835,438,43.5278566,376,41.27177121,125,41.00065276,372
ENSG00000124574,ABCC10,protein_coding,22.38499903,240,19.38433483,203,19.10132005,165,19.81045018,60,18.95729106,172
ENSG00000124575,H1-3,protein_coding,2.238499903,24,7.16170006,75,6.019809956,52,6.933657563,21,6.723225318,61
ENSG00000124587,PEX6,protein_coding,7.741478832,83,4.965445375,52,8.335121477,72,6.933657563,21,6.723225318,61
ENSG00000124588,NQO2,protein_coding,11.65885366,125,10.40833742,109,17.94366429,155,18.81992767,57,13.66688425,124
ENSG00000124593,,protein_coding,213.0772095,2284.5,186.2996909,1951,202.7055237,1751,195.6281955,592.5,202.440723,1836.75
ENSG00000124596,OARD1,protein_coding,28.44760294,305,20.38697284,213.5,33.45625149,289,24.43288855,74,31.1913568,283
ENSG00000124602,UNC5CL,protein_coding,0.932708293,10,0.620680672,6.5,0.57882788,5,0.990522509,3,1.102168085,10
ENSG00000124608,AARS2,protein_coding,11.09922869,119,9.763784415,102.25,11.6344404,100.5,10.23539926,31,11.46254808,104
ENSG00000124610,H1-1,protein_coding,0.186541659,2,0.190978668,2,0.463062304,4,0,0,0.661300851,6
ENSG00000124613,ZNF391,protein_coding,0.466354147,5,0.095489334,1,0.231531152,2,0.33017417,1,0.551084042,5
ENSG00000124614,RPS10,protein_coding,1088.198227,11667.08,975.8093251,10219.04,885.495522,7649.04,1119.92437,3391.92,1092.060101,9908.29
ENSG00000124615,MOCS1,protein_coding,0.093270829,1,0.286468002,3,0,0,0,0,0,0
ENSG00000124635,H2BC11,protein_coding,1.39906244,15,1.050382675,11,2.66260825,23,1.981045018,6,1.763468936,16
ENSG00000124641,MED20,protein_coding,18.18781171,195,19.00237749,199,19.73803072,170.5,20.6358856,62.5,16.75295489,152
ENSG00000124657,OR2B6,protein_coding,0,0,0,0,0.347296728,3,0,0,0.330650425,3
ENSG00000124659,TBCC,protein_coding,24.15714479,259,27.11897089,284,24.1950054,209,17.49923099,53,21.82292808,198
ENSG00000124664,SPDEF,protein_coding,0.093270829,1,0,0,0,0,0,0,0,0
ENSG00000124678,TCP11,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000124688,MAD2L1BP,protein_coding,41.03916489,440,47.64917773,499,48.27424522,417,47.21490626,143,47.28301085,429
ENSG00000124701,APOBEC2,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000124702,KLHDC3,protein_coding,41.41224821,444,40.58296701,425,59.61927168,515,36.31915866,110,46.95236042,426
ENSG00000124713,GNMT,protein_coding,0.186541659,2,0.286468002,3,0.57882788,5,0.33017417,1,0.771517659,7
ENSG00000124721,DNAH8,protein_coding,0,0,0,0,0,0,0,0,0.110216808,1
ENSG00000124731,TREM1,protein_coding,0,0,0,0,0,0,0,0,0.110216808,1
ENSG00000124733,MEA1,protein_coding,22.10518655,237,21.48510018,225,34.26661052,296,34.00793947,103,25.12943234,228
ENSG00000124743,KLHL31,protein_coding,0.279812488,3,0.572936005,6,0,0,0.33017417,1,0.440867234,4
ENSG00000124749,COL21A1,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000124762,CDKN1A,protein_coding,17.44164508,187,35.14007496,368,37.7395778,326,39.62090036,120,40.33935191,366
ENSG00000124766,SOX4,protein_coding,218.7200947,2345,491.3881134,5146,307.2997217,2654.5,310.6938936,941,430.1762036,3903
ENSG00000124767,GLO1,protein_coding,72.47143437,777,96.53971681,1011,95.85389699,828,81.88319407,248,90.15734935,818
ENSG00000124772,CPNE5,protein_coding,0.279812488,3,0.286468002,3,0.463062304,4,0.990522509,3,1.212384893,11
ENSG00000124780,KCNK17,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000124782,RREB1,protein_coding,17.44164508,187,13.75046412,144,18.34884381,158.5,18.4897535,56,18.95729106,172
ENSG00000124783,SSR1,protein_coding,251.364885,2695,252.4737994,2644,207.2203812,1790,209.9907719,636,219.4416657,1991
ENSG00000124784,RIOK1,protein_coding,60.53276822,649,75.43657397,790,71.62068895,618.67,59.10117637,179,59.51707659,540
ENSG00000124785,NRN1,protein_coding,0.652895805,7,0.954893341,10,2.199545945,19,1.650870848,5,1.43281851,13
ENSG00000124786,SLC35B3,protein_coding,13.43099942,144,8.212082735,86,14.47069701,125,14.19748929,43,15.20991957,138
ENSG00000124787,RPP40,protein_coding,27.7014363,297,23.4903762,246,30.56211208,264,24.43288855,74,20.50032638,186
ENSG00000124788,ATXN1,protein_coding,208.5535743,2236,209.6468331,2195.5,153.5051539,1326,156.9978177,475.5,176.5122188,1601.5
ENSG00000124789,NUP153,protein_coding,53.86390392,577.5,55.19283513,578,66.33367509,573,57.78047969,175,49.81799744,452
ENSG00000124795,DEK,protein_coding,124.8896404,1339,121.0804757,1268,220.3018913,1903,174.6621357,529,169.7338851,1540
ENSG00000124802,EEF1E1,protein_coding,161.8482066,1735.25,155.456636,1628,175.2980236,1514.25,143.047959,433.25,157.0865063,1425.25
ENSG00000124812,CRISP1,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000124813,RUNX2,protein_coding,75.92245505,814,86.22686872,903,57.99855361,501,77.92110404,236,65.90965148,598
ENSG00000124818,OPN5,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000124827,GCM2,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000124831,LRRFIP1,protein_coding,352.3147017,3777.33,372.6471265,3902.5,406.7805542,3513.83,353.6165357,1071,404.9365544,3674
ENSG00000124835,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000124839,RAB17,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000124875,CXCL6,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000124882,EREG,protein_coding,0.030779374,0.33,0,0,0.115765576,1,0,0,0,0
ENSG00000124900,TRIM51,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000124915,MYRF-AS1,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000124920,MYRF,protein_coding,0.279812488,3,0.859404007,9,0.57882788,5,0.660348339,2,0.330650425,3
ENSG00000124935,SCGB1D2,protein_coding,0,0,0,0,0,0,0.33017417,1,0,0
ENSG00000124939,SCGB2A1,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000124942,AHNAK,protein_coding,41.80864924,448.25,78.4282548,821.33,76.03830333,656.83,64.08020285,194.08,58.75437627,533.08
ENSG00000125037,EMC3,protein_coding,55.30960178,593,51.6119851,540.5,53.88887566,465.5,55.79943467,169,51.03038233,463
ENSG00000125046,SSUH2,protein_coding,0.093270829,1,0,0,0,0,0,0,0,0
ENSG00000125084,WNT1,protein_coding,0.186541659,2,0.286468002,3,0,0,0,0,0.110216808,1
ENSG00000125089,SH3TC1,protein_coding,8.953999613,96,5.824849382,61,10.41890185,90,2.971567527,9,7.053875744,64
ENSG00000125107,CNOT1,protein_coding,79.5600174,853,83.45767803,874,90.70232885,783.5,81.88319407,248,73.56971967,667.5
ENSG00000125122,FBXL9P,transcribed_unitary_pseudogene,0.046635415,0.5,0,0,0.115765576,1,0,0,0.110216808,1
ENSG00000125124,BBS2,protein_coding,4.523635221,48.5,2.243999352,23.5,3.125670554,27,2.806480442,8.5,3.582046276,32.5
ENSG00000125144,MT1G,protein_coding,68.39829725,733.33,38.4182238,402.33,99.56765667,860.08,346.7918356,1050.33,180.1681103,1634.67
ENSG00000125148,MT2A,protein_coding,1279.256059,13715.5,2070.144786,21679.33,2123.307368,18341.44,1853.158657,5612.67,2688.362102,24391.58
ENSG00000125149,PHAF1,protein_coding,11.65885366,125,11.36323076,119,14.35493143,124,12.87679262,39,9.147995105,83
ENSG00000125166,GOT2,protein_coding,66.22228881,710,55.98826128,586.33,71.46556308,617.33,62.89817932,190.5,68.94061372,625.5
ENSG00000125170,DOK4,protein_coding,2.798124879,30,3.915062699,41,7.756293597,67,3.301741696,10,2.534986595,23
ENSG00000125207,PIWIL1,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000125245,GPR18,protein_coding,4.943353953,53,6.397785387,67,12.73421337,110,16.83888265,51,10.13994638,92
ENSG00000125246,CLYBL,protein_coding,1.958687415,21,0.859404007,9,3.125670554,27,0.660348339,2,2.534986595,23
ENSG00000125247,TMTC4,protein_coding,10.25979122,110,9.11923141,95.5,8.393004265,72.5,4.952612545,15,12.01363213,109
ENSG00000125249,RAP2A,protein_coding,24.94994684,267.5,22.20127019,232.5,25.58419231,221,20.80097269,63,25.79073319,234
ENSG00000125255,SLC10A2,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000125257,ABCC4,protein_coding,16.13585347,173,15.46927213,162,13.71822076,118.5,15.1880118,46,17.41425574,158
ENSG00000125266,EFNB2,protein_coding,0.932708293,10,1.527829346,16,1.157655761,10,2.641393357,8,1.43281851,13
ENSG00000125285,SOX21,protein_coding,0,0,0,0,0.115765576,1,0.33017417,1,0,0
ENSG00000125304,TM9SF2,protein_coding,91.49868355,981,72.95385128,764,90.18138376,779,96.74103171,293,91.81060148,833
ENSG00000125319,HROB,protein_coding,0.932708293,10,1.909786683,20,3.125670554,27,2.641393357,8,2.534986595,23
ENSG00000125337,KIF25,protein_coding,0.093270829,1,0,0,0,0,0,0,0,0
ENSG00000125347,IRF1,protein_coding,381.4543741,4089.75,276.6641125,2897.33,250.6127921,2164.83,224.574565,680.17,262.6830262,2383.33
ENSG00000125351,UPF3B,protein_coding,28.6341446,307,30.55658692,320,34.78755561,300.5,25.09323689,76,38.63099138,350.5
ENSG00000125352,RNF113A,protein_coding,32.4582486,348,36.47692564,382,29.9832842,259,20.14062435,61,26.67246766,242
ENSG00000125354,SEPTIN6,protein_coding,93.73718345,1005,75.15010596,787,99.90569215,863,94.09963835,285,86.18954425,782
ENSG00000125355,TMEM255A,protein_coding,0,0,0,0,0.115765576,1,0,0,0,0
ENSG00000125356,NDUFA1,protein_coding,99.14689155,1063,88.04116607,922,118.6597155,1025,129.7584487,393,112.0904942,1017
ENSG00000125363,AMELX,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000125375,DMAC2L,protein_coding,26.23988241,281.33,23.39488686,245,25.35266116,219,19.81045018,60,22.59444574,205
ENSG00000125378,BMP4,protein_coding,0.279812488,3,0.286468002,3,0.810359033,7,1.650870848,5,1.212384893,11
ENSG00000125384,PTGER2,protein_coding,65.19630968,699,57.96202582,607,43.29632545,374,32.6872428,99,42.87433851,389
ENSG00000125385,RPL32P21,processed_pseudogene,0.139906244,1.5,0.317979483,3.33,0.530206338,4.58,0.33017417,1,0.275542021,2.5
ENSG00000125386,FAM193A,protein_coding,18.28108254,196,22.20127019,232.5,22.80581849,197,25.09323689,76,24.35791468,221
ENSG00000125388,GRK4,protein_coding,3.614244636,38.75,5.474403526,57.33,5.681774474,49.08,5.200243172,15.75,4.160684521,37.75
ENSG00000125398,SOX9,protein_coding,0.466354147,5,1.14587201,12,1.504952489,13,1.981045018,6,0.551084042,5
ENSG00000125409,TEKT3,protein_coding,0.186541659,2,0,0,0.115765576,1,0,0,0.110216808,1
ENSG00000125414,MYH2,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000125430,HS3ST3B1,protein_coding,15.62286391,167.5,20.38697284,213.5,13.02362731,112.5,6.273309223,19,16.03654564,145.5
ENSG00000125434,SLC25A35,protein_coding,1.678874927,18,1.050382675,11,3.24143613,28,2.311219188,7,1.322601702,12
ENSG00000125445,MRPS7,protein_coding,135.2427025,1450,131.4888131,1377,119.8173712,1035,109.2876502,331,110.1065917,999
ENSG00000125447,GGA3,protein_coding,35.44291514,380,27.88288557,292,34.26661052,296,30.70619778,93,34.71829468,315
ENSG00000125449,ARMC7,protein_coding,13.24445776,142,11.36323076,119,13.66033798,118,10.56557343,32,12.34428255,112
ENSG00000125450,NUP85,protein_coding,38.14776919,409,37.24084031,390,43.75938776,378,35.65881032,108,34.05699383,309
ENSG00000125454,SLC25A19,protein_coding,31.89862362,342,39.24611633,411,35.42426628,306,27.40445608,83,25.79073319,234
ENSG00000125457,MIF4GD,protein_coding,57.08174753,612,41.25139235,432,59.15620937,511,37.63985534,114,50.47929829,458
ENSG00000125458,NT5C,protein_coding,48.6873729,522,35.61752163,373,55.10441421,476,45.23386124,137,49.81799744,452
ENSG00000125459,MSTO1,protein_coding,22.12104259,237.17,20.3631005,213.25,18.46460938,159.5,15.02292472,45.5,21.65760287,196.5
ENSG00000125462,MIR9-1HG,lncRNA,0.466354147,5,0.668425339,7,0.926124609,8,0,0,0.330650425,3
ENSG00000125482,TTF1,protein_coding,23.41097816,251,24.25429087,254,30.90940881,267,33.34759113,101,28.10528617,255
ENSG00000125484,GTF3C4,protein_coding,29.93993621,321,30.27011892,317,30.90940881,267,25.09323689,76,28.87680383,262
ENSG00000125485,DDX31,protein_coding,22.66481152,243,25.78212022,270,21.87969388,189,23.44236605,71,21.16162723,192
